High,Volume,Low,Date,Close,Market Cap,Open,Name
0.006164,"442,025",0.006107,07/30/16,0.006121,"217,281,000",0.006112,Ripple
0.006112,"779,667",0.005969,07/29/16,0.006111,"212,370,000",0.005974,Ripple
0.005986,"1,264,650",0.005947,07/28/16,0.005974,"212,328,000",0.005973,Ripple
0.006008,"1,370,090",0.005954,07/27/16,0.005969,"213,166,000",0.005996,Ripple
0.00625,"1,547,830",0.005983,07/26/16,0.005998,"222,062,000",0.006246,Ripple
0.006297,"881,632",0.006225,07/25/16,0.006246,"223,721,000",0.006293,Ripple
0.006333,"315,687",0.006228,07/24/16,0.006286,"224,965,000",0.006328,Ripple
0.006335,"356,569",0.00627,07/23/16,0.006317,"224,076,000",0.006303,Ripple
0.006423,"780,192",0.006303,07/22/16,0.006303,"228,111,000",0.006417,Ripple
0.006564,"811,193",0.006374,07/21/16,0.006416,"226,463,000",0.00639,Ripple
0.006422,"790,117",0.00638,07/20/16,0.006395,"226,959,000",0.006404,Ripple
0.006485,"550,843",0.006397,07/19/16,0.006405,"229,590,000",0.006479,Ripple
0.00654,"442,793",0.006481,07/18/16,0.006482,"231,705,000",0.006538,Ripple
0.006591,"529,265",0.006516,07/17/16,0.006538,"232,855,000",0.006571,Ripple
0.006572,"659,904",0.00644,07/16/16,0.006572,"228,282,000",0.006442,Ripple
0.006452,"753,167",0.006388,07/15/16,0.006442,"226,387,000",0.006388,Ripple
0.006425,"682,894",0.006377,07/14/16,0.006385,"226,514,000",0.006408,Ripple
0.006437,"942,245",0.00635,07/13/16,0.006411,"224,434,000",0.00635,Ripple
0.006593,"977,958",0.00635,07/12/16,0.00635,"230,954,000",0.006534,Ripple
0.00669,"722,627",0.00653,07/11/16,0.006534,"235,803,000",0.006671,Ripple
0.006676,"571,047",0.006621,07/10/16,0.006674,"235,818,000",0.006672,Ripple
0.006718,"577,447",0.006624,07/09/16,0.006679,"237,423,000",0.006717,Ripple
0.006715,"604,076",0.006563,07/08/16,0.006715,"233,586,000",0.006609,Ripple
0.006699,"789,693",0.006495,07/07/16,0.006598,"236,421,000",0.006689,Ripple
0.006743,"600,195",0.006687,07/06/16,0.006691,"237,386,000",0.006716,Ripple
0.007064,"598,865",0.006659,07/05/16,0.006699,"248,438,000",0.007029,Ripple
0.008447,"875,970",0.006599,07/04/16,0.007028,"234,021,000",0.006621,Ripple
0.006734,"536,311",0.006582,07/03/16,0.006607,"237,324,000",0.006714,Ripple
0.006809,"503,769",0.006691,07/02/16,0.006699,"239,945,000",0.006788,Ripple
0.006837,"993,538",0.006633,07/01/16,0.006787,"235,073,000",0.006651,Ripple
0.006956,"1,046,580",0.00664,06/30/16,0.006657,"239,570,000",0.006778,Ripple
0.006936,"2,063,960",0.00667,06/29/16,0.006777,"239,467,000",0.006775,Ripple
0.006829,"3,149,120",0.006407,06/28/16,0.006773,"226,469,000",0.006407,Ripple
0.006429,"1,136,160",0.006364,06/27/16,0.006398,"226,280,000",0.006402,Ripple
0.006478,"1,236,360",0.006354,06/26/16,0.0064,"225,021,000",0.006409,Ripple
0.006536,"1,175,110",0.006383,06/25/16,0.006414,"225,631,000",0.006427,Ripple
0.006561,"2,408,230",0.006348,06/24/16,0.006434,"223,996,000",0.00638,Ripple
0.006638,"3,207,640",0.006253,06/23/16,0.006381,"228,886,000",0.006519,Ripple
0.00679,"5,052,140",0.006084,06/22/16,0.006495,"216,925,000",0.006179,Ripple
0.006635,"3,258,040",0.005976,06/21/16,0.006172,"232,764,000",0.00663,Ripple
0.006893,"1,710,410",0.006626,06/20/16,0.006626,"239,363,000",0.006818,Ripple
0.00698,"2,413,110",0.006561,06/19/16,0.006813,"231,180,000",0.006585,Ripple
0.006705,"1,190,870",0.006529,06/18/16,0.006604,"234,992,000",0.006693,Ripple
0.00677,"2,143,830",0.006637,06/17/16,0.006693,"234,544,000",0.006681,Ripple
0.006918,"3,072,370",0.006624,06/16/16,0.006676,"240,194,000",0.006889,Ripple
0.007166,"3,269,290",0.006871,06/15/16,0.006887,"247,316,000",0.007093,Ripple
0.007577,"9,904,250",0.005798,06/14/16,0.007105,"203,207,000",0.005828,Ripple
0.005856,"1,537,720",0.005765,06/13/16,0.005824,"204,067,000",0.005852,Ripple
0.005885,"1,133,540",0.005747,06/12/16,0.005852,"201,058,000",0.005766,Ripple
0.005766,"398,757",0.005722,06/11/16,0.005766,"200,037,000",0.005737,Ripple
0.005788,"526,917",0.005732,06/10/16,0.005736,"201,707,000",0.005785,Ripple
0.005789,"520,793",0.00575,06/09/16,0.005788,"201,143,000",0.005769,Ripple
0.005785,"754,945",0.005753,06/08/16,0.00577,"201,539,000",0.00578,Ripple
0.005787,"783,409",0.005753,06/07/16,0.00578,"201,000,000",0.005764,Ripple
0.0058,"690,096",0.005751,06/06/16,0.005769,"202,051,000",0.005795,Ripple
0.00582,"544,201",0.005779,06/05/16,0.005796,"201,494,000",0.005779,Ripple
0.005882,"617,159",0.005755,06/04/16,0.00578,"203,232,000",0.005829,Ripple
0.00587,"437,813",0.005741,06/03/16,0.005827,"201,062,000",0.005766,Ripple
0.005815,"611,429",0.005757,06/02/16,0.005766,"202,559,000",0.005809,Ripple
0.005812,"1,018,470",0.00569,06/01/16,0.005809,"198,784,000",0.005701,Ripple
0.005758,"847,636",0.005689,05/31/16,0.005706,"200,360,000",0.005746,Ripple
0.005771,"476,095",0.005645,05/30/16,0.005748,"197,512,000",0.005664,Ripple
0.005729,"829,452",0.005614,05/29/16,0.005662,"198,119,000",0.005682,Ripple
0.005738,"889,921",0.005659,05/28/16,0.005682,"197,929,000",0.005676,Ripple
0.005706,"1,073,760",0.00565,05/27/16,0.005679,"197,696,000",0.00567,Ripple
0.005757,"678,744",0.005641,05/26/16,0.005669,"200,756,000",0.005757,Ripple
0.005965,"517,124",0.005754,05/25/16,0.005756,"207,885,000",0.005962,Ripple
0.005964,"471,659",0.005898,05/24/16,0.005962,"206,112,000",0.005911,Ripple
0.005936,"507,430",0.005905,05/23/16,0.005909,"206,946,000",0.005935,Ripple
0.005992,"273,758",0.005933,05/22/16,0.005936,"208,835,000",0.005989,Ripple
0.006098,"217,884",0.005988,05/21/16,0.00599,"212,346,000",0.00609,Ripple
0.006084,"549,413",0.00602,05/20/16,0.006084,"210,178,000",0.006028,Ripple
0.006042,"797,005",0.005988,05/19/16,0.006032,"210,068,000",0.006025,Ripple
0.006052,"701,256",0.006016,05/18/16,0.006028,"209,981,000",0.006022,Ripple
0.00606,"319,996",0.006022,05/17/16,0.006023,"209,984,000",0.006022,Ripple
0.00607,"389,621",0.006018,05/16/16,0.006022,"211,333,000",0.006061,Ripple
0.006075,"304,621",0.006006,05/15/16,0.006061,"211,725,000",0.006072,Ripple
0.006116,"274,107",0.006033,05/14/16,0.006073,"213,073,000",0.006111,Ripple
0.00619,"478,095",0.006105,05/13/16,0.006109,"215,019,000",0.006167,Ripple
0.006188,"362,896",0.006153,05/12/16,0.006167,"215,780,000",0.006188,Ripple
0.006277,"476,708",0.006186,05/11/16,0.006189,"218,707,000",0.006272,Ripple
0.006399,"404,295",0.00627,05/10/16,0.006272,"223,113,000",0.006399,Ripple
0.006407,"351,209",0.006386,05/09/16,0.006399,"223,244,000",0.006402,Ripple
0.006492,"389,914",0.006403,05/08/16,0.006404,"226,293,000",0.00649,Ripple
0.006496,"351,537",0.006395,05/07/16,0.00649,"222,997,000",0.006395,Ripple
0.0064,"680,334",0.006188,05/06/16,0.006399,"216,107,000",0.006198,Ripple
0.006324,"509,188",0.006187,05/05/16,0.006193,"220,475,000",0.006323,Ripple
0.00656,"563,556",0.006307,05/04/16,0.006323,"228,655,000",0.006558,Ripple
0.006717,"329,125",0.006555,05/03/16,0.00656,"234,192,000",0.006716,Ripple
0.006803,"585,826",0.006712,05/02/16,0.006714,"236,793,000",0.006791,Ripple
0.006819,"241,733",0.006789,05/01/16,0.006791,"237,517,000",0.006812,Ripple
0.006849,"406,123",0.006761,04/30/16,0.006812,"235,757,000",0.006761,Ripple
0.006759,"538,253",0.006671,04/29/16,0.006759,"233,220,000",0.006689,Ripple
0.006724,"752,872",0.006666,04/28/16,0.006686,"234,332,000",0.00672,Ripple
0.007094,"797,081",0.006725,04/27/16,0.006725,"247,354,000",0.007094,Ripple
0.007293,"884,879",0.007095,04/26/16,0.007095,"253,812,000",0.007279,Ripple
0.007308,"605,219",0.007234,04/25/16,0.007283,"252,804,000",0.00725,Ripple
0.00735,"472,274",0.007223,04/24/16,0.007251,"256,083,000",0.007344,Ripple
0.007365,"345,650",0.007282,04/23/16,0.007346,"253,925,000",0.007282,Ripple
0.007439,"955,674",0.007275,04/22/16,0.007284,"259,389,000",0.007439,Ripple
0.007536,"1,011,580",0.007265,04/21/16,0.007433,"253,308,000",0.007265,Ripple
0.007259,"1,301,350",0.007019,04/20/16,0.007244,"248,170,000",0.007117,Ripple
0.007157,"426,257",0.006982,04/19/16,0.007118,"243,613,000",0.006987,Ripple
0.007194,"1,066,190",0.006503,04/18/16,0.006987,"226,743,000",0.006503,Ripple
0.006605,"54,782",0.006488,04/17/16,0.006499,"226,598,000",0.006499,Ripple
0.00651,"70,487",0.006276,04/16/16,0.00651,"221,140,000",0.006421,Ripple
0.006473,"156,069",0.006229,04/15/16,0.006424,"217,091,000",0.006303,Ripple
0.006352,"192,592",0.005693,04/14/16,0.006289,"196,195,000",0.005697,Ripple
0.005884,"1,384,420",0.005685,04/13/16,0.005695,"202,660,000",0.005884,Ripple
0.006082,"1,085,670",0.005873,04/12/16,0.005885,"208,306,000",0.006048,Ripple
0.006071,"1,871,520",0.005883,04/11/16,0.006048,"204,474,000",0.005937,Ripple
0.006295,"774,554",0.005924,04/10/16,0.005937,"216,578,000",0.006289,Ripple
0.006679,"1,032,700",0.006287,04/09/16,0.006288,"229,844,000",0.006674,Ripple
0.006875,"859,428",0.006657,04/08/16,0.006671,"236,762,000",0.006875,Ripple
0.007309,"1,450,030",0.006875,04/07/16,0.006875,"251,671,000",0.007308,Ripple
0.007468,"796,790",0.007296,04/06/16,0.007296,"257,157,000",0.007467,Ripple
0.007516,"464,037",0.007451,04/05/16,0.007474,"257,881,000",0.007488,Ripple
0.007515,"300,359",0.007483,04/04/16,0.007491,"258,385,000",0.007502,Ripple
0.007533,"250,112",0.007492,04/03/16,0.007503,"258,428,000",0.007504,Ripple
0.007505,"390,399",0.00741,04/02/16,0.007501,"255,464,000",0.007418,Ripple
0.00748,"827,273",0.007391,04/01/16,0.007418,"254,546,000",0.007391,Ripple
0.007392,"1,036,210",0.007274,03/31/16,0.007391,"252,523,000",0.007332,Ripple
0.007595,"1,210,630",0.007327,03/30/16,0.007332,"260,637,000",0.007568,Ripple
0.007605,"1,116,900",0.007397,03/29/16,0.007566,"260,816,000",0.007573,Ripple
0.008032,"2,114,600",0.007467,03/28/16,0.007564,"276,385,000",0.008025,Ripple
0.008081,"418,222",0.008005,03/27/16,0.008029,"277,641,000",0.008062,Ripple
0.008197,"309,664",0.008053,03/26/16,0.008066,"282,059,000",0.00819,Ripple
0.008273,"753,671",0.008191,03/25/16,0.008191,"283,585,000",0.008234,Ripple
0.008345,"965,196",0.008229,03/24/16,0.00823,"287,061,000",0.008335,Ripple
0.008335,"1,022,850",0.008106,03/23/16,0.008332,"279,283,000",0.008109,Ripple
0.008215,"604,214",0.008025,03/22/16,0.00811,"276,478,000",0.008028,Ripple
0.008079,"79,784",0.00788,03/21/16,0.008047,"274,018,000",0.007956,Ripple
0.008046,"115,984",0.007872,03/20/16,0.00796,"276,026,000",0.008015,Ripple
0.00816,"164,010",0.007894,03/19/16,0.008016,"279,773,000",0.008124,Ripple
0.008356,"229,313",0.008013,03/18/16,0.008119,"285,300,000",0.008284,Ripple
0.008401,"176,475",0.008162,03/17/16,0.008287,"281,804,000",0.008183,Ripple
0.008325,"219,047",0.008115,03/16/16,0.008178,"279,042,000",0.008185,Ripple
0.008495,"284,572",0.008035,03/15/16,0.008186,"289,016,000",0.008478,Ripple
0.008628,"846,750",0.008472,03/14/16,0.008479,"293,988,000",0.008624,Ripple
0.008703,"860,868",0.008579,03/13/16,0.008635,"296,529,000",0.008698,Ripple
0.008993,"1,536,850",0.008611,03/12/16,0.0087,"300,041,000",0.008801,Ripple
0.00892,"2,831,220",0.008183,03/11/16,0.008803,"278,981,000",0.008183,Ripple
0.008206,"1,348,660",0.008045,03/10/16,0.00819,"274,479,000",0.008051,Ripple
0.008094,"396,527",0.007941,03/09/16,0.008056,"271,071,000",0.007951,Ripple
0.007978,"655,974",0.007895,03/08/16,0.007949,"269,678,000",0.007911,Ripple
0.007979,"587,059",0.007831,03/07/16,0.007918,"267,089,000",0.007835,Ripple
0.00791,"569,577",0.007801,03/06/16,0.00786,"267,837,000",0.007857,Ripple
0.008176,"1,148,690",0.007824,03/05/16,0.007878,"276,700,000",0.008117,Ripple
0.00822,"567,974",0.008033,03/04/16,0.008096,"273,954,000",0.008036,Ripple
0.008215,"685,240",0.007993,03/03/16,0.008162,"273,673,000",0.008028,Ripple
0.008055,"409,388",0.00798,03/02/16,0.00803,"272,896,000",0.008005,Ripple
0.00802,"738,772",0.007923,03/01/16,0.008006,"270,088,000",0.007923,Ripple
0.007938,"689,215",0.007823,02/29/16,0.007923,"269,151,000",0.007895,Ripple
0.007987,"570,935",0.007854,02/28/16,0.007889,"271,941,000",0.007977,Ripple
0.008077,"417,576",0.007972,02/27/16,0.007972,"274,882,000",0.008063,Ripple
0.008058,"579,986",0.008014,02/26/16,0.008058,"273,581,000",0.008025,Ripple
0.008076,"825,297",0.008015,02/25/16,0.008027,"274,883,000",0.008063,Ripple
0.008077,"473,097",0.007951,02/24/16,0.008076,"271,745,000",0.007971,Ripple
0.00807,"807,140",0.007954,02/23/16,0.00797,"274,591,000",0.008055,Ripple
0.0081,"607,198",0.00804,02/22/16,0.00805,"276,143,000",0.0081,Ripple
0.008282,"472,569",0.008067,02/21/16,0.0081,"281,117,000",0.008246,Ripple
0.008375,"515,312",0.00822,02/20/16,0.008253,"281,361,000",0.008253,Ripple
0.008252,"710,808",0.007994,02/19/16,0.008245,"272,531,000",0.007994,Ripple
0.008135,"854,073",0.007897,02/18/16,0.007995,"277,344,000",0.008135,Ripple
0.008461,"1,556,320",0.008113,02/17/16,0.008138,"288,272,000",0.008456,Ripple
0.00866,"1,012,220",0.008434,02/16/16,0.008451,"294,233,000",0.008631,Ripple
0.008656,"734,275",0.008559,02/15/16,0.008631,"292,944,000",0.008593,Ripple
0.008639,"1,144,830",0.008263,02/14/16,0.00859,"281,700,000",0.008263,Ripple
0.008315,"684,444",0.007937,02/13/16,0.008257,"271,414,000",0.007961,Ripple
0.007979,"816,579",0.00773,02/12/16,0.007979,"266,665,000",0.007822,Ripple
0.007897,"565,522",0.00777,02/11/16,0.007815,"267,864,000",0.007857,Ripple
0.007943,"668,185",0.00782,02/10/16,0.007853,"266,845,000",0.007827,Ripple
0.00802,"866,765",0.007736,02/09/16,0.007815,"272,709,000",0.007999,Ripple
0.008551,"1,048,160",0.007959,02/08/16,0.007991,"284,092,000",0.008375,Ripple
0.008666,"2,460,140",0.007924,02/07/16,0.008338,"268,772,000",0.007924,Ripple
0.007922,"1,859,040",0.007247,02/06/16,0.007922,"246,703,000",0.007273,Ripple
0.007272,"1,186,010",0.006958,02/05/16,0.007262,"236,257,000",0.006965,Ripple
0.00699,"1,174,600",0.006856,02/04/16,0.00697,"233,436,000",0.006882,Ripple
0.006906,"803,366",0.00676,02/03/16,0.006883,"229,680,000",0.006771,Ripple
0.006791,"809,854",0.006545,02/02/16,0.006768,"222,021,000",0.006545,Ripple
0.006551,"830,380",0.006366,02/01/16,0.006542,"217,038,000",0.006398,Ripple
0.006638,"977,856",0.006359,01/31/16,0.006399,"224,910,000",0.006631,Ripple
0.007001,"1,233,320",0.006612,01/30/16,0.006634,"231,467,000",0.006824,Ripple
0.006906,"2,895,430",0.005922,01/29/16,0.00684,"211,267,000",0.006228,Ripple
0.006507,"2,203,940",0.00609,01/28/16,0.006226,"220,723,000",0.006507,Ripple
0.006571,"2,544,770",0.005408,01/27/16,0.006506,"183,452,000",0.005408,Ripple
0.005477,"904,781",0.005125,01/26/16,0.005419,"174,267,000",0.005138,Ripple
0.005218,"412,095",0.005064,01/25/16,0.005135,"175,004,000",0.005218,Ripple
0.005237,"341,789",0.005119,01/24/16,0.005219,"171,732,000",0.005121,Ripple
0.005192,"310,286",0.005109,01/23/16,0.00512,"171,359,000",0.005109,Ripple
0.005314,"355,595",0.005093,01/22/16,0.005114,"178,216,000",0.005314,Ripple
0.005385,"344,950",0.005305,01/21/16,0.005313,"180,099,000",0.00537,Ripple
0.005394,"722,260",0.005178,01/20/16,0.005381,"176,780,000",0.005271,Ripple
0.00533,"226,472",0.005262,01/19/16,0.005271,"178,768,000",0.00533,Ripple
0.005416,"514,295",0.005268,01/18/16,0.005326,"176,733,000",0.00527,Ripple
0.005285,"473,175",0.005011,01/17/16,0.005266,"171,385,000",0.00511,Ripple
0.005274,"304,209",0.005072,01/16/16,0.005112,"175,087,000",0.005221,Ripple
0.005528,"441,054",0.005229,01/15/16,0.005229,"185,409,000",0.005528,Ripple
0.005802,"849,371",0.005526,01/14/16,0.005529,"194,348,000",0.005795,Ripple
0.005836,"497,284",0.005753,01/13/16,0.005794,"195,725,000",0.005836,Ripple
0.005897,"310,414",0.005854,01/12/16,0.005854,"197,609,000",0.005892,Ripple
0.00597,"216,286",0.005892,01/11/16,0.005895,"199,979,000",0.005963,Ripple
0.005999,"195,011",0.005931,01/10/16,0.005956,"200,625,000",0.005982,Ripple
0.006005,"310,336",0.005933,01/09/16,0.005982,"199,105,000",0.005937,Ripple
0.006055,"288,641",0.005905,01/08/16,0.005933,"202,573,000",0.00604,Ripple
0.00609,"426,048",0.005998,01/07/16,0.006039,"201,168,000",0.005998,Ripple
0.006044,"316,235",0.005983,01/06/16,0.006003,"202,699,000",0.006044,Ripple
0.006044,"381,554",0.005953,01/05/16,0.006044,"199,673,000",0.005954,Ripple
0.006059,"310,820",0.005953,01/04/16,0.005958,"201,852,000",0.006019,Ripple
0.00607,"291,723",0.005988,01/03/16,0.006017,"203,442,000",0.006066,Ripple
0.006079,"278,539",0.005933,01/02/16,0.006065,"199,767,000",0.005957,Ripple
0.006044,"211,767",0.005933,01/01/16,0.005955,"202,562,000",0.00604,Ripple
0.006184,"374,355",0.006039,12/31/15,0.00604,"207,381,000",0.006184,Ripple
0.006271,"280,345",0.00617,12/30/15,0.006182,"210,132,000",0.006266,Ripple
0.006353,"312,612",0.006245,12/29/15,0.006264,"212,685,000",0.006342,Ripple
0.006442,"469,583",0.006326,12/28/15,0.00634,"212,902,000",0.006348,Ripple
0.006355,"465,856",0.006132,12/27/15,0.006343,"206,978,000",0.006172,Ripple
0.006508,"665,210",0.006145,12/26/15,0.006174,"217,690,000",0.006491,Ripple
0.006514,"815,998",0.00597,12/25/15,0.006487,"200,253,000",0.005971,Ripple
0.006053,"332,166",0.005955,12/24/15,0.005971,"201,991,000",0.006023,Ripple
0.006211,"364,178",0.006015,12/23/15,0.006021,"207,526,000",0.006188,Ripple
0.006278,"460,222",0.006184,12/22/15,0.006193,"210,319,000",0.006271,Ripple
0.006356,"512,514",0.006158,12/21/15,0.006269,"209,072,000",0.006234,Ripple
0.006341,"577,803",0.006205,12/20/15,0.006235,"211,015,000",0.006292,Ripple
0.006401,"452,403",0.006254,12/19/15,0.006291,"214,054,000",0.006383,Ripple
0.006686,"833,330",0.006367,12/18/15,0.006387,"224,227,000",0.006686,Ripple
0.006808,"556,682",0.00667,12/17/15,0.006694,"226,524,000",0.006754,Ripple
0.006816,"1,249,850",0.006454,12/16/15,0.006755,"224,334,000",0.006689,Ripple
0.0076,"4,908,540",0.006622,12/15/15,0.006684,"254,899,000",0.0076,Ripple
0.00878,"2,433,140",0.007614,12/14/15,0.007614,"294,258,000",0.008774,Ripple
0.008867,"1,394,050",0.008472,12/13/15,0.008779,"286,139,000",0.008532,Ripple
0.008642,"1,317,990",0.008123,12/12/15,0.008536,"283,513,000",0.008454,Ripple
0.008453,"3,465,490",0.007793,12/11/15,0.008441,"283,239,000",0.008445,Ripple
0.009071,"3,223,520",0.008444,12/10/15,0.008444,"285,962,000",0.008527,Ripple
0.008905,"5,702,470",0.006746,12/09/15,0.008523,"227,913,000",0.006796,Ripple
0.006775,"2,423,870",0.00556,12/08/15,0.006775,"186,501,000",0.005561,Ripple
0.00556,"866,871",0.005297,12/07/15,0.00556,"178,156,000",0.005312,Ripple
0.005368,"1,002,000",0.005153,12/06/15,0.005344,"177,809,000",0.005302,Ripple
0.005301,"716,241",0.004756,12/05/15,0.005301,"159,499,000",0.004756,Ripple
0.004782,"930,102",0.004239,12/04/15,0.004754,"142,951,000",0.004262,Ripple
0.004304,"139,104",0.004173,12/03/15,0.004262,"140,043,000",0.004176,Ripple
0.004189,"328,403",0.004041,12/02/15,0.004173,"137,194,000",0.004091,Ripple
0.004208,"312,401",0.004054,12/01/15,0.00409,"140,912,000",0.004202,Ripple
0.004322,"272,695",0.004185,11/30/15,0.004201,"144,155,000",0.004298,Ripple
0.004299,"197,822",0.004234,11/29/15,0.004299,"142,311,000",0.004243,Ripple
0.004275,"195,480",0.004208,11/28/15,0.004238,"141,727,000",0.004275,Ripple
0.004304,"199,790",0.004229,11/27/15,0.004276,"141,773,000",0.004276,Ripple
0.004435,"400,520",0.004227,11/26/15,0.004291,"143,140,000",0.004317,Ripple
0.004325,"197,356",0.004228,11/25/15,0.004318,"140,650,000",0.004242,Ripple
0.004288,"197,940",0.004201,11/24/15,0.004242,"142,189,000",0.004288,Ripple
0.004351,"314,451",0.004237,11/23/15,0.004288,"141,539,000",0.004269,Ripple
0.004274,"174,556",0.004238,11/22/15,0.004267,"140,870,000",0.004249,Ripple
0.004268,"182,628",0.004214,11/21/15,0.004245,"140,147,000",0.004227,Ripple
0.004237,"312,768",0.004167,11/20/15,0.004227,"139,989,000",0.004222,Ripple
0.004263,"173,712",0.004205,11/19/15,0.004222,"141,209,000",0.004259,Ripple
0.004288,"246,794",0.004243,11/18/15,0.004258,"140,933,000",0.004251,Ripple
0.004293,"243,681",0.004228,11/17/15,0.00425,"140,393,000",0.004234,Ripple
0.004237,"351,725",0.00413,11/16/15,0.004234,"138,017,000",0.004163,Ripple
0.004327,"273,892",0.004144,11/15/15,0.004165,"143,472,000",0.004327,Ripple
0.004493,"144,356",0.004316,11/14/15,0.004328,"148,614,000",0.004482,Ripple
0.004549,"329,838",0.004436,11/13/15,0.004477,"150,385,000",0.004536,Ripple
0.00458,"503,812",0.004266,11/12/15,0.004541,"141,432,000",0.004266,Ripple
0.00444,"446,177",0.004173,11/11/15,0.004264,"146,142,000",0.004408,Ripple
0.004612,"414,631",0.004364,11/10/15,0.004406,"152,721,000",0.004606,Ripple
0.004723,"305,337",0.00459,11/09/15,0.004609,"154,166,000",0.00465,Ripple
0.004698,"312,859",0.004596,11/08/15,0.004647,"155,297,000",0.004684,Ripple
0.004701,"367,144",0.004558,11/07/15,0.004694,"151,395,000",0.004566,Ripple
0.004646,"786,513",0.004375,11/06/15,0.004562,"149,217,000",0.0045,Ripple
0.005041,"1,181,010",0.00447,11/05/15,0.004506,"164,276,000",0.004955,Ripple
0.00586,"1,354,340",0.004837,11/04/15,0.004947,"179,109,000",0.005402,Ripple
0.005546,"1,030,430",0.005128,11/03/15,0.005383,"171,089,000",0.00516,Ripple
0.005182,"572,974",0.004892,11/02/15,0.005156,"162,329,000",0.004896,Ripple
0.004918,"490,105",0.004663,11/01/15,0.004901,"155,335,000",0.004685,Ripple
0.004887,"319,312",0.004633,10/31/15,0.004687,"160,485,000",0.00484,Ripple
0.004882,"997,172",0.004622,10/30/15,0.004839,"153,682,000",0.004635,Ripple
0.004727,"550,253",0.004634,10/29/15,0.004634,"154,854,000",0.00467,Ripple
0.004688,"350,369",0.004621,10/28/15,0.004675,"154,122,000",0.004648,Ripple
0.004716,"357,602",0.004628,10/27/15,0.004649,"154,966,000",0.004674,Ripple
0.004675,"427,011",0.004554,10/26/15,0.004675,"151,203,000",0.00456,Ripple
0.004737,"287,103",0.004555,10/25/15,0.004556,"154,561,000",0.004662,Ripple
0.004687,"189,900",0.004631,10/24/15,0.004662,"155,028,000",0.004676,Ripple
0.004773,"296,217",0.004671,10/23/15,0.004677,"156,682,000",0.004726,Ripple
0.004726,"305,170",0.004671,10/22/15,0.004723,"155,708,000",0.004696,Ripple
0.004745,"243,503",0.004636,10/21/15,0.004697,"157,120,000",0.004739,Ripple
0.005048,"420,949",0.00473,10/20/15,0.004731,"167,182,000",0.005042,Ripple
0.005083,"300,024",0.004976,10/19/15,0.005043,"164,976,000",0.004976,Ripple
0.0052,"242,340",0.004967,10/18/15,0.004979,"172,364,000",0.005199,Ripple
0.005429,"394,980",0.005174,10/17/15,0.005203,"179,047,000",0.0054,Ripple
0.005441,"342,598",0.005376,10/16/15,0.005398,"178,793,000",0.005392,Ripple
0.005468,"440,929",0.00539,10/15/15,0.005399,"179,833,000",0.005424,Ripple
0.005464,"338,407",0.005376,10/14/15,0.005418,"178,339,000",0.005379,Ripple
0.005386,"355,659",0.005246,10/13/15,0.005377,"174,462,000",0.005262,Ripple
0.005265,"123,326",0.005174,10/12/15,0.00526,"168,331,000",0.005181,Ripple
0.005183,"134,555",0.005011,10/11/15,0.005182,"163,660,000",0.005038,Ripple
0.005116,"163,088",0.00497,10/10/15,0.005037,"161,887,000",0.004983,Ripple
0.005035,"851,326",0.004857,10/09/15,0.004983,"163,468,000",0.005032,Ripple
0.005375,"665,310",0.005031,10/08/15,0.005031,"174,634,000",0.005375,Ripple
0.005477,"373,080",0.005327,10/07/15,0.005375,"173,088,000",0.005328,Ripple
0.005336,"349,154",0.004991,10/06/15,0.005328,"162,721,000",0.005009,Ripple
0.005237,"623,667",0.005008,10/05/15,0.005008,"170,152,000",0.005237,Ripple
0.005515,"355,762",0.005236,10/04/15,0.005236,"179,170,000",0.005515,Ripple
0.005902,"395,715",0.005514,10/03/15,0.005517,"190,222,000",0.005855,Ripple
0.005869,"587,722",0.005443,10/02/15,0.005868,"176,914,000",0.005445,Ripple
0.00554,"557,597",0.005428,10/01/15,0.005448,"179,271,000",0.005518,Ripple
0.005582,"719,793",0.005421,09/30/15,0.00552,"181,358,000",0.005582,Ripple
0.006291,"964,995",0.005579,09/29/15,0.005579,"204,385,000",0.006291,Ripple
0.006573,"602,856",0.00629,09/28/15,0.006293,"212,299,000",0.006535,Ripple
0.006562,"269,143",0.006431,09/27/15,0.006536,"211,182,000",0.0065,Ripple
0.006651,"439,274",0.006501,09/26/15,0.006501,"216,086,000",0.006651,Ripple
0.006736,"403,453",0.006625,09/25/15,0.00665,"217,886,000",0.006707,Ripple
0.00671,"400,287",0.006604,09/24/15,0.00671,"216,622,000",0.006668,Ripple
0.007183,"985,902",0.006668,09/23/15,0.006668,"232,860,000",0.007168,Ripple
0.00725,"252,173",0.007152,09/22/15,0.007168,"235,384,000",0.007245,Ripple
0.007634,"245,324",0.007247,09/21/15,0.007247,"247,986,000",0.007633,Ripple
0.007688,"445,039",0.007479,09/20/15,0.007637,"243,084,000",0.007482,Ripple
0.007527,"441,298",0.007364,09/19/15,0.007482,"244,534,000",0.007527,Ripple
0.007538,"501,172",0.007377,09/18/15,0.007529,"239,854,000",0.007383,Ripple
0.007438,"544,100",0.007363,09/17/15,0.007372,"241,298,000",0.007427,Ripple
0.007752,"316,497",0.007406,09/16/15,0.007426,"250,847,000",0.007721,Ripple
0.007892,"676,501",0.007344,09/15/15,0.00772,"240,364,000",0.007398,Ripple
0.008645,"274,835",0.007404,09/14/15,0.007404,"277,294,000",0.008535,Ripple
